,Price,Close,High,Low,Open,Volume,Daily_Return
0,Ticker,,,,,,
395,2021-07-30,667.43408203125,669.9139680037051,658.7779560259637,663.9482595406024,11655488.0,0.005781715298923906
396,2021-08-02,665.6561889648438,671.4347272850675,662.6616254477191,671.4347272850675,13258786.0,-0.0026637732688079563
397,2021-08-03,671.2943115234375,673.7274192851925,659.7372352838776,659.7372352838776,12033120.0,0.00847002199042346
398,2021-08-04,685.612060546875,689.91670619602,673.7741993369066,674.242098086446,22053948.0,0.021328571950721242
399,2021-08-05,694.7593383789062,705.1467232671466,681.9155425555743,686.454136871017,18822408.0,0.013341769140897242
400,2021-08-06,698.4090576171875,701.848101893155,689.6827347936737,694.151190555678,13339270.0,0.005253213647760768
401,2021-08-09,703.6729125976562,705.2871403721247,690.6185265864331,698.1049062784269,10998048.0,0.007536922557144221
402,2021-08-10,705.427490234375,711.089053111212,696.7011680096034,696.7011680096034,14838346.0,0.0024934562710985375
403,2021-08-11,699.4851684570312,710.6679592857763,697.660409142684,708.8197821888172,12585786.0,-0.008423717333966407
404,2021-08-12,702.5031127929688,705.4040618582296,696.8415500011622,700.4443471096191,8597674.0,0.004314522268706211
405,2021-08-13,714.1069946289062,716.3529313032537,702.3159698799373,702.4095267761425,16658428.0,0.016517908069906717
406,2021-08-16,716.1657104492188,718.2244760710362,711.8844260903736,714.0835841632503,6252778.0,0.0028829234775697987
407,2021-08-17,708.7028198242188,713.0776615079304,704.3279781405072,709.8959273107525,8282666.0,-0.010420619859499936
408,2021-08-18,707.9307861328125,732.4252734894459,705.7550455915143,728.377938007942,22985932.0,-0.0010893616757412516
409,2021-08-20,708.7495727539062,711.112484091962,695.3209025897706,695.3209025897706,13150406.0,0.001156591346403335
410,2021-08-23,713.3583984375,717.3589554598426,705.8954364767717,715.8148667910151,10843054.0,0.006502756207225291
411,2021-08-24,729.3839111328125,732.0275503345746,714.6918798434089,715.8850444307441,18381314.0,0.02246488263180746
412,2021-08-25,728.7054443359375,732.1679061275219,724.3071851475217,726.2255583877181,7727974.0,-0.0009301916131125854
413,2021-08-26,727.4889526367188,735.0688890534149,722.1782564719654,725.2430159343049,11119002.0,-0.0016693874166500144
414,2021-08-27,724.517822265625,729.2904239546797,723.0205690591855,726.1788857336068,6382138.0,-0.004084090019958575
415,2021-08-30,733.7821655273438,734.6009882849862,725.9916404384651,727.8632353130765,9049166.0,0.012786908723305679
416,2021-08-31,739.93505859375,740.8474382651433,730.9513687618706,731.5596599538288,12062576.0,0.008385176630702595
417,2021-09-01,738.8588256835938,747.7021225361466,736.7065030870856,736.9404524370657,12422558.0,-0.0014544964421630002
418,2021-09-02,743.4910278320312,744.8947239198199,735.185825979282,736.5193258393732,9618524.0,0.006269400848195605
419,2021-09-03,737.4318237304688,747.7021781113503,733.8056085362491,742.1341717446589,10735334.0,-0.008149666740741579
420,2021-09-06,732.5889282226562,739.7243829737621,730.8343082018926,739.2564843015584,7876896.0,-0.006567245068586303
421,2021-09-07,734.2501220703125,740.2158312029533,727.6761217089012,731.0918054706792,7245496.0,0.0022675661392896895
422,2021-09-08,737.5955810546875,739.5139544547029,732.5422518441904,735.5133974033473,6724080.0,0.004556293398960687
423,2021-09-09,733.9459228515625,739.0226125546611,730.3899039927794,736.4725873700415,8250948.0,-0.004948047814910095
424,2021-09-13,727.8399047851562,741.1516010354179,726.950885759595,730.8578287988149,8959164.0,-0.008319438634774134
425,2021-09-14,724.5646362304688,732.0275984882848,723.6521993929138,729.9220541014536,9758506.0,-0.00449998486364156
426,2021-09-15,723.7457885742188,727.4889784667846,718.2245606360663,718.2245606360663,14822998.0,-0.0011301236843548335
427,2021-09-16,729.8986206054688,731.9340258288291,718.8328610372279,719.5112913673174,10260550.0,0.008501371791566514
428,2021-09-17,740.2859497070312,743.4910444223593,729.5476401259087,734.133070294954,20498102.0,0.01423119431702169
429,2021-09-20,729.851806640625,740.0753822447209,728.9862054323227,731.7935977510607,8781610.0,-0.014094746861716856
430,2021-09-21,726.1553955078125,733.9693384001288,715.3937249500291,730.857800489461,14774996.0,-0.005064605032392033
431,2021-09-22,717.6162719726562,725.3132404864232,715.8850694878332,724.7751455141527,10582202.0,-0.011759361133968693
432,2021-09-23,734.6010131835938,735.5368106526174,721.4998486172622,721.4998486172622,13664304.0,0.02366827770536495
433,2021-09-24,749.3632202148438,752.3577263390091,736.940486313232,738.812081199107,20806702.0,0.020095544065851456
434,2021-09-27,760.3822021484375,765.248360283423,752.3811454208159,755.9839427357285,16415462.0,0.014704460582459111
435,2021-09-28,755.6798095703125,763.6106695972712,740.2157348669626,763.6106695972712,12773790.0,-0.006184248611867171
436,2021-09-29,745.7603759765625,751.7260847567792,741.6896798907969,747.2342683926307,16263036.0,-0.013126503405444079
437,2021-09-30,746.2750854492188,751.6091426009663,740.7304967074409,742.0874145002653,15975348.0,0.000690180772855209
438,2021-10-01,740.543212890625,743.4909974009443,732.3784038274563,740.6836053402736,11128596.0,-0.007680643063600945
439,2021-10-04,741.9703369140625,749.2695449489665,740.9643433218346,743.4910076345233,7051028.0,0.0019271313254858313
440,2021-10-05,746.5089721679688,747.4681873677021,737.5253398049078,744.8947444690965,10257178.0,0.006117003643006713
441,2021-10-06,755.609619140625,761.2009857374555,742.5552340376382,746.7663223214056,18600830.0,0.012190941183501947
442,2021-10-07,753.5509033203125,761.5987386153337,751.9132577682348,761.084061436561,11265724.0,-0.002724575982309352
443,2021-10-08,749.8779296875,758.9317589146212,748.7081828334393,754.2527714983781,7245562.0,-0.0048742209937359116
444,2021-10-11,764.4530029296875,769.6934460990624,748.1701035333743,748.5912238329689,13080848.0,0.01943659449780233
445,2021-10-12,762.4877319335938,768.079155828651,760.3354092752614,760.3354092752614,8176946.0,-0.0025708199046403646
446,2021-10-13,767.0732421875,771.0971601191812,762.6749823994329,765.9502737348906,6225644.0,0.006013880698483964
447,2021-10-14,789.5323486328125,790.7488739386398,766.4181393559124,766.4181393559124,14757288.0,0.02927895957009885
448,2021-10-18,781.53125,807.125286978139,780.0105791694615,797.7673126363635,28856456.0,-0.010133971896993832
449,2021-10-19,790.1404418945312,791.8950618641999,781.8586584843099,783.940784668369,8987540.0,0.011015799937022619
450,2021-10-20,783.1923217773438,794.8430122320457,778.7940620449946,790.3277778106263,10908568.0,-0.008793525490896181
451,2021-10-21,784.3386840820312,786.9822662811649,777.109614248012,782.2331397429754,9738190.0,0.0014637047284706828
452,2021-10-22,786.4208374023438,799.1710785561227,781.7418498229754,786.1166917863752,12175554.0,0.0026546610062327947
453,2021-10-25,775.3082275390625,790.748886264946,755.0950244172517,790.748886264946,16426766.0,-0.014130614722758006
454,2021-10-26,773.3196411132812,783.1922930858217,770.3250777594776,772.0329195806469,12090656.0,-0.002564897875640071
455,2021-10-27,768.6640625,779.0748093238908,766.090619464881,773.3196320532794,13249642.0,-0.006020251349854511
456,2021-10-28,745.6433715820312,772.0328702050767,742.6254477542099,772.0328702050767,17797750.0,-0.02994896215532228
457,2021-10-29,740.6135864257812,749.5738596545754,729.9221105250547,743.959074188998,12406874.0,-0.006745564096651613
458,2021-11-01,751.1177978515625,753.7847975661676,740.9410012363768,741.6194314974399,8122320.0,0.014183120075442979
459,2021-11-02,751.7962646484375,758.9317200932103,748.6613660865314,751.44534061017,13237722.0,0.000903276155638455
460,2021-11-03,739.9583740234375,753.2701262679756,737.1978173950451,751.0241896681732,10207338.0,-0.01574614184939549
461,2021-11-04,745.80712890625,747.6319453057723,744.005730288937,746.298445400309,1096808.0,0.007904167434460652
462,2021-11-08,748.7549438476562,750.8370703527786,734.8115388253409,744.9415577689133,18943580.0,0.00395251644447181
463,2021-11-09,735.65380859375,746.1113342173927,734.1565554425947,746.1113342173927,12695476.0,-0.01749722704545087
464,2021-11-10,727.699462890625,734.1330701015211,725.2429946828283,733.6651713952741,13714126.0,-0.010812620841765597
465,2021-11-11,724.4475708007812,727.5356907580181,718.5052231167788,725.2663935153197,7999404.0,-0.004468729545197614
466,2021-11-12,726.646728515625,729.4775386819591,722.9269564545162,725.2430323240301,14914092.0,0.0030356340520445446
467,2021-11-15,728.6353759765625,735.466686748955,727.301875875369,730.9046736388112,9533594.0,0.002736745908152427
468,2021-11-16,724.30712890625,728.6117737508098,721.3125660456043,727.5824195408389,8245406.0,-0.005940209895122783
469,2021-11-17,716.2593994140625,722.4356398093381,715.1832094874179,719.1135702464771,7598878.0,-0.011110935086805052
470,2021-11-18,720.2833251953125,722.2016985884679,713.6625466615229,714.0368884967193,9152874.0,0.0056179727408001146
471,2021-11-22,709.0302734375,726.5062782081744,701.403559006971,723.3713798098189,15261272.0,-0.015623090753574154
472,2021-11-23,709.1240234375,714.8557835293732,700.1403325337767,702.7839720810936,11235214.0,0.00013222284507752313
473,2021-11-24,710.293701171875,718.8562137965511,708.422106222235,713.0776758128465,30802286.0,0.0016494684931205317
474,2021-11-25,713.9900512695312,717.4291526623336,705.1233930948175,708.7730260715878,10251652.0,0.005203974203287887
475,2021-11-26,697.122314453125,704.9829786803473,694.8295993014816,701.8480801025066,18624936.0,-0.02362461043597741
476,2021-11-29,702.4329223632812,705.4274854622762,684.0678984147324,699.4149985992442,12990996.0,0.00761789975740812
477,2021-11-30,698.8301391601562,715.4171255354036,695.5548481995625,699.5085694410911,25221542.0,-0.005129006754130638
478,2021-12-01,704.0238037109375,705.1467720355122,696.7479559415331,699.508569747121,8677634.0,0.0074319412683359065
479,2021-12-02,713.896484375,715.3235983422754,701.8480921268228,703.9536364032033,11203110.0,0.014023219970721534
480,2021-12-03,708.1881713867188,718.6690576265519,705.1468295311404,713.9199310376165,8124694.0,-0.007995995376386733
481,2021-12-06,703.6260986328125,710.6445792398034,700.6081177018816,707.9307438918171,7029532.0,-0.006441893465931714
482,2021-12-07,713.873046875,716.8208316271332,706.4802814453766,708.3752369718545,12427534.0,0.014563058792301575
483,2021-12-08,727.0210571289062,727.6059305314374,717.7566395861959,718.6924370302457,15295534.0,0.018417854983406423
484,2021-12-09,714.4110717773438,727.4420382936756,712.1417746546098,722.9970009354504,11747744.0,-0.01734473194127395
485,2021-12-10,712.3992919921875,714.9493174309073,705.8018736708229,713.4988426735654,7779384.0,-0.002815997490284161
486,2021-12-13,707.0651245117188,719.4644399316592,705.216890396181,714.0134087105283,10322142.0,-0.00748760918269864
487,2021-12-14,702.9943237304688,709.3343734639143,700.4677166422298,703.0177415102448,9191100.0,-0.0057573208465927506
488,2021-12-15,701.8480834960938,712.7735072392076,699.8127354772637,703.2517796630859,10115148.0,-0.001630511365002807
489,2021-12-16,701.8948974609375,709.8023976917555,699.0407265336075,707.8372458051468,13210432.0,6.670099405359231e-05
490,2021-12-17,689.2381591796875,704.6553975205238,686.7348556001799,700.4443094875326,14994768.0,-0.018032241475233635
491,2021-12-20,667.0598754882812,682.1963888799697,661.6556219890123,679.3889963331386,21156668.0,-0.032177968378596766
492,2021-12-21,674.6163940429688,678.8040647198691,669.0951663273568,673.5402041456153,9118750.0,0.011328096370893492
493,2021-12-22,676.207275390625,681.2606049221063,671.7622371030151,679.5294023303934,8577484.0,0.0023582014337393264
494,2021-12-23,675.692626953125,682.1028746056172,672.3003607470249,679.9739122779271,9779166.0,-0.0007610808937285052
495,2021-12-24,673.2594604492188,679.3889220832733,668.1593531232193,676.3475804899253,5561024.0,-0.003600996084385355
496,2021-12-27,678.8274536132812,680.3247065996217,665.4221444980343,668.580460708177,4705098.0,0.008270204120633284
497,2021-12-28,683.5064697265625,686.3606404814903,680.0440077919508,683.4596341615539,5450678.0,0.006892791516276642
498,2021-12-29,680.2545776367188,683.6000650800983,677.2366535841128,681.2839891435909,7668702.0,-0.004757661022791293
499,2021-12-30,683.8340454101562,686.3372923809242,676.1137157835619,682.4303491144119,7215918.0,0.005261953232087002
500,2021-12-31,692.2094116210938,694.7360762558859,683.8340127004611,683.8340127004611,6325736.0,0.012247659014862355
501,2022-01-03,711.042236328125,712.6096854736531,692.7239916899169,694.8295357376066,9069184.0,0.02720683133002555
502,2022-01-04,715.2066040039062,717.2419519918268,705.4977056629859,711.2060471421149,8857352.0,0.005856709296604201
503,2022-01-05,732.1912841796875,735.5367713761124,714.9960066045779,719.066759647386,14332638.0,0.02374793532483732
504,2022-01-06,720.4470825195312,727.4655635961949,715.9084876032401,721.967753419475,9628930.0,-0.01603979986365711
505,2022-01-07,725.5003662109375,733.0803024514203,718.6456386996041,722.4356068198455,11179384.0,0.0070140941840364235
506,2022-01-10,729.5242919921875,735.536779049019,723.137463117213,728.9861970473102,8856496.0,0.005546414541822697
507,2022-01-11,732.6825561523438,733.9926381894911,724.2136014478044,730.6472083128816,8389198.0,0.004329210411255335
508,2022-01-12,728.3545532226562,737.7125276138084,726.1788127534048,733.6651922663265,21085530.0,-0.005907064244051186
509,2022-01-13,714.9492797851562,727.5825458546584,711.3932607592723,727.5825458546584,41963896.0,-0.018404873530600496
510,2022-01-14,722.9737548828125,724.6347611521733,710.7381913179858,715.885077496062,11208968.0,0.011223838284119436
511,2022-01-17,711.9078979492188,728.0504036864833,710.8083473875251,715.8850370439071,22989372.0,-0.015306028550631678
512,2022-01-18,715.5341186523438,725.664137379117,712.6097516478794,717.2887388550224,12341152.0,0.005093665505848444
513,2022-01-19,710.4807739257812,720.4470393034343,708.0945019261654,717.7566217187649,14317626.0,-0.0070623392998786505
514,2022-01-20,706.0592041015625,715.183229601881,701.8948938601593,715.1598118180823,15197846.0,-0.006223349014481072
515,2022-01-21,711.9546508789062,715.7914544908904,695.1102976698634,701.8480503767886,11537694.0,0.00834979098508537
516,2022-01-24,695.6016845703125,711.7909698146024,686.664829914109,706.503691119895,11868508.0,-0.022969112271976955
517,2022-01-25,696.2566528320312,699.5085258077329,675.6456931547601,682.500420232304,13594248.0,0.0009415852149974313
518,2022-01-27,690.127197265625,694.8296022690124,671.4346661656787,678.4531469966787,28617838.0,-0.008803442726866062
519,2022-01-28,684.65283203125,695.6250346492707,683.1321611246369,691.3203890833227,24925208.0,-0.007932400369185744
520,2022-01-31,695.1571655273438,697.8944189691098,686.3139246484154,689.0978994263672,12842546.0,0.015342569262335681
521,2022-02-01,700.4443969726562,709.8023715481092,689.4253590634428,705.8252323535418,14739484.0,0.00760580730157856
522,2022-02-02,716.446533203125,718.2245712750496,704.4683367927917,707.439482390718,13969290.0,0.022845690963666065
523,2022-02-03,709.0302734375,720.5405698688631,706.0591281584843,715.3001273507508,10564762.0,-0.010351449022257153
524,2022-02-04,713.07763671875,717.2185288944974,708.4454280490403,715.1364024737923,11579958.0,0.005708308139831253
525,2022-02-07,686.945556640625,710.7381964956596,683.1321704303245,707.5096837189468,12268042.0,-0.03664689331497284
526,2022-02-08,683.9976806640625,691.76478740517,675.9030676903482,690.8056293716563,13981130.0,-0.004291280361399363
527,2022-02-09,700.7251586914062,701.7077346460622,686.4074683215063,689.6827595813908,11308342.0,0.024455460157560394
528,2022-02-10,713.59228515625,718.4584429859755,702.6200836537802,708.398621088093,14314530.0,0.018362586679309345
529,2022-02-11,710.6680297851562,713.5456186212665,701.6142000803864,701.9651241551181,10711104.0,-0.00409793579880624
530,2022-02-14,689.5422973632812,701.5906889934671,687.4835887585406,697.1690690864813,14656620.0,-0.02972658335040279
531,2022-02-15,710.1767578125,713.4988275713342,689.2382883898335,690.6185668794573,13135066.0,0.029924865418875957
532,2022-02-16,709.2174682617188,718.1075437339092,705.1233545574205,717.9203728269758,10032264.0,-0.0013507757614260596
533,2022-02-17,704.8893432617188,712.1417726148927,702.7837992559586,707.9774630468597,7351208.0,-0.006102676814501162
534,2022-02-18,707.6266479492188,709.8023885133234,697.3796541208723,701.0527049227635,7796128.0,0.003883311208584539
535,2022-02-21,712.1886596679688,716.2125774026551,699.765982409433,703.7197039099151,7468066.0,0.006446919052541578
536,2022-02-22,706.8545532226562,712.1886099012698,696.209857647376,697.0755159478297,9536196.0,-0.007489737968868093
537,2022-02-23,702.2691650390625,713.8730184429812,699.8126968823015,713.5922906483737,9029562.0,-0.0064870321096303085
538,2022-02-24,664.1354370117188,690.1271759497945,658.4036778434378,678.4063475939694,23630766.0,-0.05430072958595955
539,2022-02-25,681.3073120117188,685.8927422957805,670.4286668157401,673.7507362909885,18318654.0,0.025855983648854775
540,2022-02-28,667.340576171875,673.0957535053741,661.6322344054892,667.2236014871822,24880832.0,-0.020499905980171707
541,2022-03-02,643.0098266601562,654.3095923595013,633.7220483369093,648.7415860755369,38505560.0,-0.036459268895785435
542,2022-03-03,641.4891357421875,651.3150087185448,637.699167588901,646.1681228737863,17527922.0,-0.0023649575090747277
543,2022-03-04,639.3836059570312,648.5076310694807,625.5338151583654,636.3422642528815,21219364.0,-0.0032822532258791615
544,2022-03-07,619.8722534179688,623.4048545200336,606.8880638056838,616.9244686053191,27054458.0,-0.03051587866388572
545,2022-03-08,621.2759399414062,624.1768891432812,604.5251430083352,609.2976870802052,39212492.0,0.002264477101044049
546,2022-03-09,641.559326171875,643.2203323186494,617.0882008482499,622.3052828761213,23134694.0,0.03264795065519799
547,2022-03-10,651.642578125,667.6915283883826,645.8172614282165,667.6915283883826,22273206.0,0.015716788053399267
548,2022-03-11,653.5609130859375,659.2458364766177,642.2845089628895,649.4433817670237,15150780.0,0.0029438453307597534
549,2022-03-14,674.9673461914062,678.4531689369124,662.0767131349869,662.0767131349869,25018126.0,0.03275353938226422
550,2022-03-15,666.2877807617188,678.219198184067,660.5560214117672,675.4118058493968,18867928.0,-0.012859237530027379
551,2022-03-16,677.5875854492188,680.7926804596888,671.9961611232817,677.0494904640341,13364108.0,0.016959345516710078
552,2022-03-17,692.5135498046875,697.075562498746,688.0685117950921,688.7469421183597,14823954.0,0.02202809596278743
553,2022-03-21,695.5314331054688,698.8769203085982,689.1212436187219,695.765382460701,12257876.0,0.004357868956690325
554,2022-03-22,699.1109008789062,700.912299571318,681.8220084853747,693.0984136042903,10461814.0,0.005146378154982312
555,2022-03-23,692.1390991210938,710.6445141395786,689.4954602446621,705.1232870545805,31188256.0,-0.009972383135562146
556,2022-03-24,675.0140991210938,687.6473645478017,671.22413091639,685.93952279829,20160044.0,-0.024742136402561288
557,2022-03-25,669.5162353515625,679.3888861163086,663.9482296136653,678.9209874344103,16366462.0,-0.008144813236775073
558,2022-03-28,670.4053344726562,672.8383850629837,655.8068595810566,669.5163154473864,15754886.0,0.0013279724585422148
559,2022-03-29,679.29541015625,683.2491316427125,669.0951948290217,674.2420809430911,12377448.0,0.013260747232249681
560,2022-03-30,691.06298828125,693.7768236906089,680.3481533388308,688.7469124751822,20109742.0,0.017323211594044485
561,2022-03-31,687.9749145507812,694.6892501793495,685.8927879631939,688.2790601611094,14295714.0,-0.00446858503904124
562,2022-04-01,704.6555786132812,706.5271737756008,687.9516146362006,690.8057858354275,14568556.0,0.024246035298237212
563,2022-04-04,775.2146606445312,805.7684143080922,731.1152040942818,739.2800143171792,97450970.0,0.10013272323779221
564,2022-04-05,752.498046875,779.8467016841248,749.5736801453443,779.8467016841248,30922582.0,-0.029303643136268986
565,2022-04-06,725.6407470703125,743.8654372020744,724.0031014858087,742.882804158136,27027860.0,-0.035690856496201406
566,2022-04-07,709.6853637695312,721.1956605372436,708.2582498667109,721.1722998718208,40781732.0,-0.02198799249518335
567,2022-04-08,708.7028198242188,713.8964842819717,700.5847883163185,707.5096552211411,41256322.0,-0.0013844782427154811
568,2022-04-11,700.0467529296875,706.5271394409854,698.6898350796367,704.6555443696186,20799066.0,-0.012213958590821195
569,2022-04-12,698.8067016601562,705.0531378211556,692.5602654991568,694.3616640533457,27435402.0,-0.0017713835030898073
570,2022-04-13,685.4482421875,702.9243059694253,684.3721093462098,697.1691285715119,28892520.0,-0.019116100977452755
571,2022-04-18,652.9292602539062,669.8672285581865,650.4026528038955,663.8781019646151,45620376.0,-0.04744192184345608
572,2022-04-19,628.013671875,650.1687231151512,620.901633806875,646.1213875528598,74096022.0,-0.03815970564593363
573,2022-04-20,633.6753540039062,636.2955758040182,624.8086376654303,633.7454931291495,49325736.0,0.009015221136830842
574,2022-04-21,643.0565795898438,645.6066618250044,633.2073460307391,638.6817380819679,52446270.0,0.014804466556355367
575,2022-04-22,634.2835083007812,643.524508237747,631.2655843325418,636.3422741404268,20659148.0,-0.01364276732019154
576,2022-04-25,639.03271484375,641.3254301314081,618.6791193133066,631.663309565486,20935488.0,0.0074875138338244
577,2022-04-26,641.98046875,646.6126204361926,635.0087663212903,641.9570509671229,17016842.0,0.004612837242567114
578,2022-04-27,642.2144775390625,645.2324017492105,634.5175085274548,636.3423251478798,18054334.0,0.0003645107607683773
579,2022-04-28,641.6528930664062,645.2323296688057,637.3248299413617,641.9570386552584,20773722.0,-0.0008744500354589402
580,2022-04-29,647.8526000976562,657.2807713665148,641.7465556586802,645.8640304031856,28401476.0,0.009662088487783604
581,2022-05-02,656.7893676757812,658.0760890720459,637.3014329492237,637.3014329492237,19494316.0,0.013794445799519606
582,2022-05-04,634.4706420898438,656.7426089581849,631.6632498682072,655.0581850485112,29055916.0,-0.03398155738257158
583,2022-05-05,633.0435180664062,643.360707162427,630.0255943230603,643.360707162427,17862912.0,-0.002249314513177114
584,2022-05-06,616.5033569335938,624.6448062814701,614.3510341929365,622.3053126249852,26731268.0,-0.026128000146551478
585,2022-05-09,617.5560913085938,620.6676291047224,606.1627693216494,608.2683134837084,32762434.0,0.0017075890393138948
586,2022-05-10,627.4755859375,633.0669526579659,615.3102195153957,615.3102195153957,20113812.0,0.01606249985792707
587,2022-05-11,631.0081787109375,634.002741829974,621.6736224435258,633.0669444250589,17102924.0,0.00562984895764429
588,2022-05-12,616.7843627929688,628.0261632360961,612.0272830721492,625.3280964613642,22382290.0,-0.022541412929109828
589,2022-05-13,611.2462768554688,623.8607721581939,609.1872638600877,620.0977504004504,16768238.0,-0.008978966185883897
590,2022-05-16,617.754638671875,621.0206889120664,608.382562333807,614.8672826957121,9804356.0,0.010647691548958393
591,2022-05-17,621.9674072265625,623.3874241380387,614.4886283805336,621.3047211117464,16641444.0,0.006819485101309253
592,2022-05-18,621.9201049804688,631.1028928608465,620.0740713797754,626.7245072423251,15732384.0,-7.605261231402594e-05
593,2022-05-19,609.2109985351562,613.6367067414336,605.0692821799639,608.8086141504247,20537506.0,-0.02043527189993577
594,2022-05-20,625.257080078125,626.7954317079133,611.7195972921158,616.760668804318,13919350.0,0.026339119913382225
595,2022-05-23,617.2340698242188,629.5171940370686,614.9146971161438,621.9674599302327,19486320.0,-0.012831538433605294
596,2022-05-24,624.3104858398438,627.1742100621962,613.8733949747416,615.3407344006453,12870796.0,0.01146472037365065
597,2022-05-25,628.9728393554688,632.3571667282956,626.3220949288518,629.5408230008094,12887112.0,0.007468004496757885
598,2022-05-26,646.912353515625,648.9477342187919,634.2742260052379,635.2919163568214,26992428.0,0.028521921834557373
599,2022-05-27,658.9114990234375,660.1658009984677,648.8293564205711,649.3263854232065,24031718.0,0.018548332618172347
600,2022-05-30,663.4083251953125,672.3780764931545,661.940928011891,667.5263515483781,12624674.0,0.006824628464580762
601,2022-05-31,657.4441528320312,664.9466218858126,653.2077920753914,660.7338934097787,13485388.0,-0.008990198248605585
602,2022-06-01,660.2368774414062,662.887564224445,652.8054784242131,653.2078050088518,12091896.0,0.004247850706930789
603,2022-06-02,655.621826171875,656.9945208046117,652.5451227243029,656.6395165606611,11475020.0,-0.006989993178532883
604,2022-06-03,653.3499145507812,663.0296750217424,651.4565583486846,661.8700174602164,6957244.0,-0.003465277589001725
605,2022-06-06,652.47412109375,656.5211926538722,644.0487215665758,651.4564884687982,6173266.0,-0.0013404661690871178
606,2022-06-07,644.9717407226562,650.5098419561832,640.9483590300321,644.6877488651877,10253966.0,-0.011498356990032654
607,2022-06-08,647.2437744140625,653.6811733997421,642.3210371494931,650.0364861317101,5986588.0,0.0035226871937994453
608,2022-06-09,652.119140625,654.178211573515,642.3920584937911,644.8060759244232,7311816.0,0.0075325038318847515
609,2022-06-10,639.5283203125,647.5040710182226,635.9782777627149,643.7883713722422,9155430.0,-0.019307546011351207
610,2022-06-13,627.9315185546875,629.5408827433928,619.2694493477306,626.511501525943,10892572.0,-0.01813336702922841
611,2022-06-14,621.0208129882812,627.6475594683392,617.7074397482523,620.6658087125638,11870356.0,-0.011005508343191028
612,2022-06-15,618.8670654296875,622.819492387173,614.5833820581435,616.1217338404382,11810470.0,-0.003468076292371225
613,2022-06-16,606.4892578125,625.0678127660508,604.9272160672077,620.0740634178733,12169192.0,-0.020000753487493195
614,2022-06-17,610.489013671875,614.867399697434,601.8978987250547,603.5072629824699,14723922.0,0.006594932734342862
615,2022-06-20,625.8251342773438,627.174138793338,612.5716430424657,617.5653345357969,15936840.0,0.02512104274117477
616,2022-06-21,632.6412353515625,640.9009774209887,626.7244981154012,632.8068924380476,13220684.0,0.010891382753569712
617,2022-06-22,629.6591186523438,632.8304664064475,626.3220560463876,630.6057965228979,8159698.0,-0.004713756442957129
618,2022-06-23,631.9785766601562,638.0609712468488,624.097470763331,629.7775387566263,15372244.0,0.0036836725445617002
619,2022-06-24,640.8063354492188,644.5220348931247,633.5879159905552,633.5879159905552,8013432.0,0.013968446265560042
620,2022-06-27,641.9660034179688,651.3144484447005,639.9543127160139,648.4744145125288,9804164.0,0.0018097011602375979
621,2022-06-28,637.06689453125,639.4809115828753,633.5168524610268,636.1675389840003,9770574.0,-0.007631414842273254
622,2022-06-29,636.1439208984375,639.3626491851958,630.1325387583134,630.1325387583134,9994046.0,-0.001448786054864204
623,2022-06-30,638.0609741210938,640.9010081305348,632.3809061022116,632.3809061022116,12475822.0,0.0030135526878081187
624,2022-07-01,640.7826538085938,643.7410224780701,629.5645429261943,636.1439086225995,11472452.0,0.004265547961539218
625,2022-07-04,641.6820068359375,643.8356645501927,635.3392528781949,640.7589611464242,8487480.0,0.0014035227420690077
626,2022-07-05,640.2383422851562,652.9001609789714,638.203019182199,645.6344186304245,14325718.0,-0.0022498130466518385
627,2022-07-06,649.0661010742188,650.0837914761512,637.6349527152158,638.0609693695875,15049078.0,0.013788238232584238
628,2022-07-07,660.6865234375,661.7278460056563,650.5806907235652,653.2077449841241,17743142.0,0.017903295741449332
629,2022-07-08,661.3018798828125,667.4079643038475,660.1895448317669,667.4079643038475,12474030.0,0.0009313894312703574
630,2022-07-11,665.5856323242188,667.3606535366644,659.4795477972783,659.8345520397675,7462880.0,0.006477756334467566
631,2022-07-12,658.7932739257812,665.1596606593656,657.6572487168633,665.1596606593656,9876974.0,-0.010205085669771186
632,2022-07-13,642.7233276367188,659.9291881427924,641.0193188510601,657.9411875229638,15945610.0,-0.024393002972390554
633,2022-07-14,639.504638671875,649.728748870004,638.6526054134325,644.6876772822643,10372410.0,-0.0050078919286761225
634,2022-07-15,644.71142578125,646.0604304121975,637.4930058328619,640.4276846012615,13595646.0,0.008141906711088831
635,2022-07-18,637.8480224609375,646.628426654129,635.2446578389066,638.0610019086649,20332220.0,-0.01064569828585793
636,2022-07-19,638.084716796875,643.0547767232044,632.8542972859561,632.8542972859561,15792538.0,0.00037108265229757187
637,2022-07-20,646.1314086914062,648.9950749004665,641.492663496681,643.6937013470418,20347862.0,0.012610695230133251
638,2022-07-21,644.0960693359375,648.237785747247,642.8417093809554,644.0014246445072,12640278.0,-0.003150039338887578
639,2022-07-22,659.12451171875,661.2545370708034,644.8770203644754,646.581029089991,12729592.0,0.023332609991405073
640,2022-07-25,661.065185546875,664.8518972587639,654.7698119942409,660.3078547606243,10143126.0,0.0029443205246069137
641,2022-07-26,659.7161865234375,663.6212330086884,656.1898343247683,660.7811992012332,8527964.0,-0.002040644482467324
642,2022-07-27,664.7572631835938,665.5145939819267,655.219471350983,657.4205091247603,9212778.0,0.007641280846422127
